"id_transakcji"	"id_klienta"	"id_asortymentu"	"ilosc"	"data_transakcji"
"F/TR/59029599"	"SaSk19300"	"OO"	2,03	2014-11-1 00:00:00
"F/TR/9211934"	"JaWe2483"	"M"	9,10	2013-5-17 00:00:00
"F/TR/84070999"	"AdMe7292"	"M"	4,56	2013-7-29 00:00:00
"F/TR/8535578"	"KoEj11"	"M"	11,60	2013-6-15 00:00:00
"F/TR/46938315"	"HePr1912"	"PE"	8,48	2013-3-13 00:00:00
"F/TR/34906107"	"KsOb12418"	"M"	2,89	2014-11-4 00:00:00
"F/TR/65162191"	"IzDr3491"	"O"	4,51	2014-11-7 00:00:00
"F/TR/85218439"	"TyPi15539"	"K"	2,28	2013-2-2 00:00:00
"F/TR/68552736"	"AsSk11771"	"EGS"	7,90	2013-8-25 00:00:00
"F/TR/40112973"	"PuBe12394"	"EG"	11,85	2014-2-1 00:00:00
"F/TR/89608636"	"MaPr18860"	"EG"	9,16	2013-4-18 00:00:00
"F/TR/5081164"	"DoPo17498"	"EG"	6,18	2013-1-31 00:00:00
"F/TR/83863337"	"WyFr3254"	"PE"	9,20	2014-1-17 00:00:00
"F/TR/39618823"	"MaJu17420"	"OO"	3,81	2014-5-23 00:00:00
"F/TR/81772773"	"DaGr3638"	"OO"	5,49	2013-1-8 00:00:00
"F/TR/6257303"	"LeMu3544"	"EGE"	8,97	2014-7-20 00:00:00
"F/TR/3650"	"EwMa9687"	"EGS"	3,13	2013-8-27 00:00:00
"F/TR/32949171"	"KsKo5459"	"EGS"	11,37	2014-3-11 00:00:00
"F/TR/60687245"	"zaBr4406"	"EGS"	10,53	2013-10-9 00:00:00
"F/TR/57912670"	"ChKo115"	"K"	1,37	2014-9-17 00:00:00
"F/TR/44073283"	"LeRa4950"	"O"	10,36	2013-9-20 00:00:00
"F/TR/86668141"	"AnSt1978"	"OO"	11,52	2013-8-3 00:00:00
"F/TR/35632216"	"WrPe4206"	"M"	11,27	2013-5-31 00:00:00
"F/TR/5371835"	"KoJe3107"	"M"	5,28	2013-1-14 00:00:00
"F/TR/66440742"	"AnSt1978"	"PE"	4,07	2014-5-15 00:00:00
"F/TR/21017313"	"TyDa11495"	"M"	9,19	2014-7-16 00:00:00
"F/TR/72339135"	"PrSl12952"	"O"	5,76	2014-10-7 00:00:00
"F/TR/40081605"	"SaKo17046"	"K"	11,24	2013-8-7 00:00:00
"F/TR/72641868"	"WeSm3474"	"EGS"	10,66	2013-3-26 00:00:00
"F/TR/59134267"	"PrKa5944"	"EG"	10,68	2013-8-5 00:00:00
"F/TR/38226117"	"LaKo2233"	"EG"	8,31	2013-11-12 00:00:00
"F/TR/77335579"	"KoJe3107"	"EG"	7,95	2014-1-28 00:00:00
"F/TR/34508566"	"JaSa9570"	"PE"	8,80	2013-1-14 00:00:00
"F/TR/18640174"	"DoDz12323"	"OO"	1,70	2013-1-21 00:00:00
"F/TR/49364473"	"AnFa14964"	"OO"	10,07	2013-5-30 00:00:00
"F/TR/74563913"	"OlWe4435"	"EGE"	7,90	2013-12-30 00:00:00
"F/TR/22807799"	"EdCh18697"	"EGS"	7,62	2014-3-22 00:00:00
"F/TR/44265933"	"FoWa4136"	"EGS"	8,59	2013-3-19 00:00:00
"F/TR/30526189"	"AtCe6857"	"EGS"	11,41	2014-2-16 00:00:00
"F/TR/23284685"	"OtBo19081"	"K"	6,66	2013-3-4 00:00:00
"F/TR/16572593"	"EnPr153"	"O"	5,96	2013-5-29 00:00:00
"F/TR/14974982"	"DaPi12891"	"OO"	10,26	2014-8-27 00:00:00
"F/TR/24283820"	"OnSo17564"	"M"	10,65	2013-4-26 00:00:00
"F/TR/31777781"	"AnMu13151"	"M"	8,06	2014-1-15 00:00:00
"F/TR/20401557"	"DaBr10531"	"M"	1,77	2014-1-15 00:00:00
"F/TR/72482624"	"DoWe6009"	"PE"	7,30	2013-10-13 00:00:00
"F/TR/39284538"	"MiKo9829"	"M"	2,10	2013-6-4 00:00:00
"F/TR/73545616"	"FoWa4136"	"O"	7,96	2014-2-11 00:00:00
"F/TR/10475114"	"RaKo4753"	"K"	9,60	2014-9-8 00:00:00
"F/TR/2114022"	"WlKn19880"	"EGS"	6,55	2014-3-20 00:00:00
"F/TR/98065948"	"AcMu8904"	"EG"	10,45	2013-2-13 00:00:00
"F/TR/5789861"	"Egsw11139"	"EG"	4,52	2014-2-4 00:00:00
"F/TR/92769316"	"NaRa3890"	"PE"	7,51	2014-5-4 00:00:00
"F/TR/11005610"	"Brlo13335"	"OO"	7,28	2013-1-4 00:00:00
"F/TR/41855944"	"GaKr18330"	"OO"	10,46	2014-3-10 00:00:00
"F/TR/96799506"	"WaBi19319"	"EGE"	3,58	2014-8-30 00:00:00
"F/TR/83818017"	"ToCh3327"	"EGS"	7,85	2013-6-3 00:00:00
"F/TR/89979675"	"FeZa982"	"EGS"	1,29	2013-5-10 00:00:00
"F/TR/93901271"	"BeTa5915"	"EGS"	9,46	2013-1-3 00:00:00
"F/TR/92305318"	"JaWe2483"	"K"	1,32	2013-2-11 00:00:00
"F/TR/33606556"	"AcPi9448"	"O"	7,77	2014-4-13 00:00:00
"F/TR/84144441"	"KrKr1478"	"OO"	1,45	2014-2-26 00:00:00
"F/TR/65749118"	"FiPy10297"	"M"	6,51	2014-11-19 00:00:00
"F/TR/59880064"	"TyTe8204"	"M"	8,91	2014-9-21 00:00:00
"F/TR/30719685"	"MaZa9997"	"M"	7,61	2014-6-24 00:00:00
"F/TR/91578040"	"KaGl5667"	"PE"	7,22	2014-3-3 00:00:00
"F/TR/10834421"	"BeGr9000"	"M"	11,33	2014-3-23 00:00:00
"F/TR/63726746"	"AlBe17122"	"O"	10,49	2013-5-12 00:00:00
"F/TR/23083142"	"WaJa14596"	"K"	10,68	2013-4-29 00:00:00
"F/TR/13517077"	"WiSz8044"	"EGS"	8,54	2013-4-16 00:00:00
"F/TR/40628082"	"AdRe14212"	"EG"	5,22	2014-1-21 00:00:00
"F/TR/58163922"	"WiPo7245"	"EG"	6,36	2014-11-12 00:00:00
"F/TR/37907415"	"GaFr16894"	"EG"	11,51	2014-9-13 00:00:00
"F/TR/25401725"	"TrWi11240"	"PE"	3,16	2013-8-28 00:00:00
"F/TR/23080480"	"MaKr16659"	"OO"	11,17	2013-1-15 00:00:00
"F/TR/64279265"	"RuPa12904"	"OO"	9,75	2014-9-9 00:00:00
"F/TR/47526829"	"MaGa13269"	"EGE"	4,88	2014-6-1 00:00:00
"F/TR/85412934"	"BoBo12721"	"EGS"	5,96	2014-8-1 00:00:00
"F/TR/54879876"	"DoCz315"	"EGS"	4,16	2014-3-1 00:00:00
"F/TR/76322444"	"HoDr19724"	"EGS"	9,50	2014-9-11 00:00:00
"F/TR/47848843"	"AnRe8028"	"K"	2,27	2013-4-10 00:00:00
"F/TR/78462434"	"LaBa12616"	"O"	3,77	2014-1-21 00:00:00
"F/TR/62883741"	"RoBo17051"	"OO"	8,58	2013-2-19 00:00:00
"F/TR/83159546"	"GaWa6241"	"M"	2,18	2013-7-25 00:00:00
"F/TR/5199980"	"EuSo2709"	"M"	9,33	2013-2-19 00:00:00
"F/TR/78807418"	"Hosc18393"	"M"	3,29	2013-6-20 00:00:00
"F/TR/80361301"	"MiTo12284"	"PE"	2,88	2014-11-4 00:00:00
"F/TR/29059721"	"laSe14327"	"M"	7,38	2013-3-26 00:00:00
"F/TR/65185874"	"ZbDo19848"	"O"	6,75	2013-6-6 00:00:00
"F/TR/63694061"	"ToCz3432"	"K"	8,59	2013-11-23 00:00:00
"F/TR/98057014"	"WiGa17237"	"EGS"	9,21	2013-2-22 00:00:00
"F/TR/12567142"	"TaKa4551"	"EG"	7,63	2013-6-16 00:00:00
"F/TR/98780873"	"PaPr13060"	"EG"	10,30	2013-7-16 00:00:00
"F/TR/87746750"	"AnHo8462"	"PE"	10,66	2014-9-4 00:00:00
"F/TR/61139738"	"MeZo4159"	"OO"	2,47	2014-7-8 00:00:00
"F/TR/53805231"	"KoKa16220"	"OO"	5,82	2014-7-17 00:00:00
"F/TR/1548307"	"MaZa9997"	"EGE"	7,47	2014-11-23 00:00:00
"F/TR/96861814"	"OnSo17564"	"EGS"	4,12	2013-3-16 00:00:00
"F/TR/66803141"	"WoLu2406"	"EGS"	1,55	2013-10-2 00:00:00
"F/TR/91008794"	"AnDi15349"	"K"	4,12	2013-3-16 00:00:00
"F/TR/5303140"	"SeKo7581"	"O"	1,36	2014-10-10 00:00:00
"F/TR/36548655"	"TwGe756"	"M"	7,55	2014-1-3 00:00:00
"F/TR/52588931"	"LiLi9847"	"M"	5,90	2013-12-9 00:00:00
"F/TR/20335327"	"NaPa17110"	"M"	1,71	2013-9-11 00:00:00
"F/TR/22767225"	"GrSt1449"	"PE"	8,37	2014-9-2 00:00:00
"F/TR/72891369"	"ElDr9061"	"M"	8,27	2013-5-12 00:00:00
"F/TR/80173297"	"BoTa5758"	"O"	11,93	2014-3-15 00:00:00
"F/TR/73776140"	"IzIc678"	"K"	1,01	2013-3-22 00:00:00
"F/TR/51965773"	"LaKo2233"	"EGS"	5,97	2013-8-21 00:00:00
"F/TR/32141246"	"JaFi16031"	"EG"	10,85	2014-3-10 00:00:00
"F/TR/96144858"	"DoRa7632"	"EG"	11,59	2014-3-2 00:00:00
"F/TR/46483823"	"FiLi18560"	"EG"	11,10	2014-6-28 00:00:00
"F/TR/92453713"	"KaWy13198"	"PE"	7,14	2014-5-15 00:00:00
"F/TR/11098471"	"AdBr3700"	"OO"	6,86	2013-4-3 00:00:00
"F/TR/16864398"	"BeGr6449"	"OO"	8,11	2013-1-17 00:00:00
"F/TR/55163610"	"EpAu16180"	"EGS"	4,21	2014-10-24 00:00:00
"F/TR/80303284"	"KrGa3368"	"EGS"	5,08	2013-9-26 00:00:00
"F/TR/44664091"	"EdCh18697"	"K"	8,49	2014-5-3 00:00:00
"F/TR/27780056"	"MiGo17597"	"O"	6,86	2013-10-2 00:00:00
"F/TR/61683687"	"swGo18791"	"M"	11,74	2014-5-3 00:00:00
"F/TR/49024469"	"EgSm14063"	"M"	10,02	2013-10-6 00:00:00
"F/TR/77829829"	"MaPr3061"	"PE"	10,46	2013-12-8 00:00:00
"F/TR/83940198"	"OfDu13760"	"M"	4,30	2014-5-27 00:00:00
"F/TR/76874032"	"MaUz18238"	"O"	6,99	2013-10-9 00:00:00
"F/TR/90967520"	"DaSi19655"	"K"	4,83	2013-4-23 00:00:00
"F/TR/24865257"	"NiFo13805"	"EGS"	2,07	2013-5-21 00:00:00
"F/TR/83258603"	"CyWa10527"	"EG"	1,25	2013-9-6 00:00:00
"F/TR/56520993"	"IrNi7672"	"EG"	3,71	2013-7-9 00:00:00
"F/TR/64096396"	"DoKo33"	"EG"	11,79	2013-7-2 00:00:00
"F/TR/39584234"	"DaWa8999"	"PE"	5,92	2014-9-12 00:00:00
"F/TR/90641362"	"TeCh12023"	"OO"	5,91	2013-7-24 00:00:00
"F/TR/64941372"	"KoRi6298"	"OO"	7,62	2014-2-11 00:00:00
"F/TR/28379254"	"ZdSt1299"	"EGE"	11,58	2013-7-5 00:00:00
"F/TR/27035930"	"KrFr246"	"EGS"	9,29	2013-8-14 00:00:00
"F/TR/31169954"	"DaAl19073"	"EGS"	8,16	2014-2-15 00:00:00
"F/TR/66410469"	"GeSk15854"	"EGS"	2,69	2013-12-23 00:00:00
"F/TR/39277184"	"PrOs18407"	"K"	1,98	2014-9-15 00:00:00
"F/TR/14796495"	"AdKr12120"	"O"	11,16	2013-9-17 00:00:00
"F/TR/71262874"	"luBa16164"	"OO"	10,52	2014-3-25 00:00:00
"F/TR/4191950"	"JoSc14220"	"M"	8,34	2014-5-19 00:00:00
"F/TR/82328139"	"HeNe19665"	"M"	3,89	2014-4-18 00:00:00
"F/TR/86145122"	"StIn2616"	"M"	1,13	2014-4-11 00:00:00
"F/TR/33480782"	"ReCz15341"	"M"	1,56	2013-5-18 00:00:00
"F/TR/29571686"	"IwWo3914"	"O"	7,87	2013-6-26 00:00:00
"F/TR/39743798"	"JaPr12372"	"K"	2,75	2013-3-27 00:00:00
"F/TR/43091273"	"DzDo4005"	"EGS"	10,16	2014-6-1 00:00:00
"F/TR/86101745"	"BeTa5915"	"EG"	8,90	2013-5-17 00:00:00
"F/TR/64109945"	"MiMa12134"	"EG"	7,23	2013-9-24 00:00:00
"F/TR/7434272"	"JuRo4480"	"EG"	9,10	2014-2-21 00:00:00
"F/TR/27126780"	"KoEj11"	"PE"	8,09	2013-9-27 00:00:00
"F/TR/69328203"	"WiGr12197"	"OO"	5,51	2013-3-13 00:00:00
"F/TR/42933623"	"AsPo8322"	"OO"	4,00	2014-6-21 00:00:00
"F/TR/23785847"	"NeSa15914"	"EGE"	9,96	2013-7-26 00:00:00
"F/TR/16801443"	"HeBa7571"	"EGS"	11,22	2014-3-30 00:00:00
"F/TR/93443774"	"KoSt7910"	"EGS"	3,19	2014-4-1 00:00:00
"F/TR/39958206"	"NiKo16324"	"EGS"	11,23	2013-11-12 00:00:00
"F/TR/63903438"	"JoHu11452"	"K"	10,61	2013-6-28 00:00:00
"F/TR/65920660"	"LuAr19542"	"O"	11,06	2013-1-6 00:00:00
"F/TR/45100385"	"HeBo10258"	"OO"	7,77	2013-3-21 00:00:00
"F/TR/61207366"	"BePa8958"	"M"	9,09	2014-5-11 00:00:00
"F/TR/18719037"	"FiPy10297"	"M"	7,37	2013-2-27 00:00:00
"F/TR/70156829"	"NiKi16284"	"M"	4,95	2013-2-3 00:00:00
"F/TR/62326933"	"AlSz11091"	"PE"	1,15	2014-1-16 00:00:00
"F/TR/4191154"	"EfPa11004"	"M"	4,73	2013-11-30 00:00:00
"F/TR/43826174"	"SaSk19300"	"O"	8,60	2014-3-28 00:00:00
"F/TR/21203516"	"Olla241"	"K"	5,86	2014-11-27 00:00:00
"F/TR/41941657"	"Jolu8332"	"EGS"	9,28	2013-8-18 00:00:00
"F/TR/87093652"	"JaSk18354"	"EG"	3,10	2013-11-26 00:00:00
"F/TR/33465108"	"KrNi2061"	"EG"	4,74	2014-8-4 00:00:00
"F/TR/47552870"	"MaRy1312"	"EG"	10,55	2013-3-10 00:00:00
"F/TR/48256922"	"MaSz5365"	"PE"	1,04	2013-5-29 00:00:00
"F/TR/71163541"	"KaMa7845"	"OO"	5,36	2014-3-13 00:00:00
"F/TR/98107942"	"TaJa13799"	"OO"	9,16	2013-5-29 00:00:00
"F/TR/95015868"	"KaBo3535"	"EGE"	5,18	2014-8-28 00:00:00
"F/TR/15254297"	"WiGd102"	"EGS"	7,37	2014-7-10 00:00:00
"F/TR/21486097"	"OtKa1054"	"EGS"	11,69	2014-9-2 00:00:00
"F/TR/28146201"	"SeBi3417"	"EGS"	10,58	2014-10-12 00:00:00
"F/TR/81761657"	"AmCh14296"	"K"	11,97	2013-12-5 00:00:00
"F/TR/95639998"	"HaKn14617"	"O"	3,90	2014-9-16 00:00:00
"F/TR/73910987"	"LeIn610"	"OO"	2,92	2013-8-24 00:00:00
"F/TR/63741848"	"AdMe7292"	"M"	9,13	2014-6-18 00:00:00
"F/TR/86994873"	"BePa8958"	"M"	2,74	2013-1-27 00:00:00
"F/TR/83864318"	"BlPo11698"	"M"	9,99	2014-7-20 00:00:00
"F/TR/2386256"	"AnNo11931"	"PE"	2,27	2013-2-27 00:00:00
"F/TR/31763391"	"LiKl14477"	"M"	10,58	2013-6-25 00:00:00
"F/TR/65582385"	"SlZa263"	"O"	8,98	2013-5-6 00:00:00
"F/TR/10620601"	"FoWa4136"	"K"	6,31	2013-6-13 00:00:00
"F/TR/7075787"	"SlKo14396"	"EGS"	4,47	2014-11-13 00:00:00
"F/TR/6071490"	"MaGr7582"	"EG"	10,46	2013-10-25 00:00:00
"F/TR/23668328"	"KlDz19640"	"EG"	9,92	2014-6-12 00:00:00
"F/TR/75148698"	"AnSa13219"	"EG"	9,86	2013-10-26 00:00:00
"F/TR/37409240"	"TaSk6544"	"PE"	3,29	2014-6-1 00:00:00
"F/TR/43141645"	"HeTu13124"	"OO"	5,71	2014-9-20 00:00:00
"F/TR/65965589"	"LaKo2233"	"OO"	7,89	2014-1-25 00:00:00
"F/TR/64976644"	"FiFr11294"	"EGE"	9,84	2013-3-14 00:00:00
"F/TR/18907011"	"FePo2431"	"EGS"	4,30	2014-4-24 00:00:00
"F/TR/92628404"	"BaTo12583"	"EGS"	11,14	2014-11-23 00:00:00
"F/TR/57510740"	"FiLi18560"	"EGS"	2,91	2014-4-26 00:00:00
"F/TR/12004270"	"LiSw10286"	"K"	6,84	2014-6-4 00:00:00
"F/TR/16731975"	"StGu7901"	"O"	5,79	2013-7-29 00:00:00
"F/TR/25610195"	"LoPr8945"	"OO"	1,32	2013-2-26 00:00:00
"F/TR/49710341"	"DeKa2502"	"M"	3,86	2014-2-12 00:00:00
"F/TR/17176260"	"DoLi19178"	"M"	9,79	2013-7-17 00:00:00
"F/TR/28437746"	"LiOl11601"	"M"	6,09	2013-12-28 00:00:00
"F/TR/90705784"	"MaPr6850"	"PE"	9,91	2014-10-13 00:00:00
"F/TR/92071559"	"OkWa1387"	"O"	4,96	2013-8-30 00:00:00
"F/TR/58237018"	"KrFi12771"	"K"	9,31	2013-3-30 00:00:00
"F/TR/7422148"	"DaSt4844"	"EGS"	6,10	2013-10-25 00:00:00
"F/TR/47066105"	"RoTr15509"	"EG"	6,50	2013-11-14 00:00:00
"F/TR/89925751"	"EpAu16180"	"EG"	5,39	2013-7-1 00:00:00
"F/TR/22754762"	"DrDz8143"	"EG"	5,53	2014-10-29 00:00:00
"F/TR/70854884"	"CzKr16542"	"PE"	7,88	2013-3-21 00:00:00
"F/TR/7082826"	"GaFr16894"	"OO"	9,55	2014-11-6 00:00:00
"F/TR/83203705"	"FePo2431"	"OO"	9,20	2013-1-16 00:00:00
"F/TR/87735579"	"NaRa3890"	"EGE"	9,91	2013-3-14 00:00:00
"F/TR/82391165"	"HeWa1339"	"EGS"	6,25	2013-5-22 00:00:00
"F/TR/80188521"	"DoHo4441"	"EGS"	1,48	2013-11-25 00:00:00
"F/TR/67487542"	"Klsl2160"	"EGS"	2,04	2013-3-23 00:00:00
"F/TR/90429784"	"MaBo297"	"K"	11,90	2013-12-3 00:00:00
"F/TR/33585022"	"FaGi15016"	"O"	6,85	2014-8-12 00:00:00
"F/TR/62874352"	"MaBa7973"	"OO"	1,60	2013-9-2 00:00:00
"F/TR/5027411"	"ZoOl8820"	"M"	2,62	2014-9-19 00:00:00
"F/TR/68449629"	"GeKo13210"	"M"	8,48	2014-3-28 00:00:00
"F/TR/31743410"	"DiSt6586"	"M"	9,43	2013-12-6 00:00:00
"F/TR/26534149"	"PaGo16421"	"PE"	8,44	2014-6-24 00:00:00
"F/TR/8338710"	"AcWi15113"	"M"	2,17	2013-11-23 00:00:00
"F/TR/54366998"	"SiBa16966"	"O"	1,71	2014-9-15 00:00:00
"F/TR/47669187"	"WiGo1183"	"K"	8,78	2013-10-14 00:00:00
"F/TR/26613148"	"SaWa14199"	"EG"	1,39	2013-9-23 00:00:00
"F/TR/49258033"	"EgSm14063"	"EG"	4,51	2014-7-6 00:00:00
"F/TR/50672558"	"GeWi9815"	"EG"	8,37	2013-6-27 00:00:00
"F/TR/87649250"	"LeSz793"	"OO"	9,53	2014-7-11 00:00:00
"F/TR/96413242"	"BoSz13970"	"OO"	11,31	2013-9-18 00:00:00
"F/TR/86025156"	"IzDr3491"	"EGE"	7,11	2014-5-7 00:00:00
"F/TR/36544430"	"WaJa14596"	"EGS"	8,96	2013-2-11 00:00:00
"F/TR/60766445"	"JoWy4033"	"EGS"	6,21	2014-8-13 00:00:00
"F/TR/43303160"	"AdKr12120"	"EGS"	2,96	2013-8-5 00:00:00
"F/TR/13156037"	"KlDe12738"	"K"	2,44	2013-1-13 00:00:00
"F/TR/13646080"	"JaHe4290"	"O"	8,16	2014-8-26 00:00:00
"F/TR/84907235"	"ZaNi18823"	"OO"	1,29	2013-12-24 00:00:00
"F/TR/6534031"	"WiGa17237"	"M"	9,02	2013-10-5 00:00:00
"F/TR/59390764"	"DaWe1653"	"M"	7,75	2013-12-18 00:00:00
"F/TR/58282726"	"WiMy8747"	"M"	8,32	2013-9-19 00:00:00
"F/TR/17584316"	"InNo11916"	"PE"	6,45	2013-7-28 00:00:00
"F/TR/34016330"	"OdDa10673"	"M"	3,02	2013-2-10 00:00:00
"F/TR/45969046"	"FoDo17451"	"O"	7,72	2013-6-28 00:00:00
"F/TR/78850701"	"EwKa453"	"K"	1,24	2013-8-18 00:00:00
"F/TR/32182898"	"KoSz11978"	"EGS"	11,92	2013-1-6 00:00:00
"F/TR/80576613"	"EmKu7078"	"EG"	1,66	2014-10-2 00:00:00
"F/TR/91021267"	"LuSu18075"	"EG"	5,18	2013-3-15 00:00:00
"F/TR/20375826"	"StRe6109"	"EG"	6,76	2013-8-12 00:00:00
"F/TR/21115276"	"WaSt8077"	"PE"	9,51	2013-1-28 00:00:00
"F/TR/32893364"	"RoSt13236"	"OO"	5,81	2014-2-18 00:00:00
"F/TR/18895435"	"WlGr19642"	"OO"	4,37	2014-4-17 00:00:00
"F/TR/37266767"	"CiKr11812"	"EGE"	10,84	2013-7-25 00:00:00
"F/TR/91479924"	"MaKr16659"	"EGS"	11,58	2013-7-23 00:00:00
"F/TR/92236762"	"AdNa11476"	"EGS"	11,37	2013-6-9 00:00:00
"F/TR/19700970"	"RuSz15611"	"EGS"	11,64	2013-4-22 00:00:00
"F/TR/98273884"	"KlLa650"	"O"	9,21	2013-12-12 00:00:00
"F/TR/52112882"	"zyMa14868"	"OO"	9,35	2014-1-6 00:00:00
"F/TR/42874685"	"DaWa8999"	"M"	7,35	2014-1-22 00:00:00
"F/TR/91034724"	"DeKa2502"	"M"	2,70	2013-8-12 00:00:00
"F/TR/16933308"	"PrSl12952"	"M"	8,90	2014-11-25 00:00:00
"F/TR/79529836"	"MaSw18940"	"PE"	1,43	2014-11-23 00:00:00
"F/TR/73351561"	"Hosc18393"	"M"	8,95	2014-9-19 00:00:00
"F/TR/44631159"	"MaWt44"	"O"	2,69	2013-10-4 00:00:00
"F/TR/83673001"	"IlKo1116"	"K"	10,31	2013-5-7 00:00:00
"F/TR/62001109"	"ToKr14419"	"EGS"	2,40	2013-1-16 00:00:00
"F/TR/7117323"	"KaRo10652"	"EG"	7,33	2014-3-8 00:00:00
"F/TR/70430665"	"JoSz6210"	"EG"	11,09	2013-9-23 00:00:00
"F/TR/84283705"	"OtPr5685"	"EG"	5,05	2014-1-1 00:00:00
"F/TR/15713201"	"AdMu2795"	"PE"	7,21	2014-9-10 00:00:00
"F/TR/40663572"	"MiGo17597"	"OO"	6,25	2013-3-31 00:00:00
"F/TR/851805"	"BoSt7563"	"OO"	3,71	2013-9-28 00:00:00
"F/TR/42884980"	"LuRy14284"	"EGE"	10,59	2013-9-22 00:00:00
"F/TR/43314341"	"MaSz11249"	"EGS"	4,58	2014-11-27 00:00:00
"F/TR/69177859"	"MsNi9653"	"EGS"	2,36	2013-3-11 00:00:00
"F/TR/47553757"	"HePa3389"	"EGS"	11,10	2014-10-26 00:00:00
"F/TR/97098499"	"GeWi9815"	"K"	4,77	2014-8-8 00:00:00
"F/TR/17916148"	"MeZo4159"	"O"	1,58	2013-1-1 00:00:00
"F/TR/39019860"	"MaCu1119"	"OO"	4,88	2013-5-2 00:00:00
"F/TR/84470550"	"MiBa1683"	"M"	8,80	2013-5-22 00:00:00
"F/TR/82309272"	"SeDm15833"	"M"	4,84	2013-8-21 00:00:00
"F/TR/43316562"	"MaKo14464"	"M"	8,90	2013-4-11 00:00:00
"F/TR/82471477"	"ArSi18584"	"PE"	4,77	2013-3-23 00:00:00
"F/TR/75130771"	"DaWa10666"	"O"	5,44	2014-6-1 00:00:00
"F/TR/87441064"	"zaMi9845"	"K"	1,28	2014-11-1 00:00:00
"F/TR/64173272"	"MaSz7279"	"EG"	2,60	2014-7-22 00:00:00
"F/TR/48189944"	"OdPa12383"	"EG"	1,52	2014-1-17 00:00:00
"F/TR/42927999"	"ReMi12271"	"PE"	4,89	2013-10-27 00:00:00
"F/TR/10556720"	"RaMo16574"	"OO"	11,00	2013-7-16 00:00:00
"F/TR/62910551"	"JaSk18354"	"EGE"	4,55	2014-11-5 00:00:00
"F/TR/26018906"	"RoTr15509"	"EGS"	5,61	2014-5-11 00:00:00
"F/TR/29519417"	"PrSp18193"	"EGS"	6,17	2014-10-23 00:00:00
"F/TR/64812730"	"GaAm11795"	"EGS"	1,04	2013-5-15 00:00:00
"F/TR/69165084"	"WiHe15287"	"K"	9,92	2013-9-12 00:00:00
"F/TR/82188497"	"TyTe8204"	"O"	5,38	2013-8-1 00:00:00
"F/TR/38347724"	"ZbPa6501"	"OO"	11,46	2014-11-21 00:00:00
"F/TR/43886966"	"FePo2431"	"M"	9,40	2014-5-17 00:00:00
"F/TR/78749426"	"PaDw10732"	"M"	9,66	2014-7-29 00:00:00
"F/TR/49676606"	"LuBu4015"	"M"	10,10	2014-10-29 00:00:00
"F/TR/18658010"	"JaFu13097"	"PE"	7,16	2013-11-8 00:00:00
"F/TR/80130712"	"swMi2063"	"M"	8,64	2014-7-12 00:00:00
"F/TR/82710270"	"PaGo16421"	"O"	2,02	2014-8-7 00:00:00
"F/TR/45879805"	"BaGr3278"	"K"	8,99	2014-5-23 00:00:00
"F/TR/57312397"	"DaKa1675"	"EG"	3,01	2014-9-15 00:00:00
"F/TR/78067552"	"TaSk6544"	"EG"	2,71	2014-10-30 00:00:00
"F/TR/69448868"	"DaAl19073"	"EG"	9,83	2013-4-23 00:00:00
"F/TR/37664480"	"WrGr10946"	"PE"	1,08	2014-6-23 00:00:00
"F/TR/78270043"	"PrMi8458"	"OO"	4,41	2014-4-8 00:00:00
"F/TR/1571041"	"MaDa5534"	"OO"	7,51	2013-2-5 00:00:00
"F/TR/33798913"	"EwMa9687"	"EGE"	11,76	2014-4-6 00:00:00
"F/TR/99448628"	"MaGi17245"	"EGS"	6,68	2013-1-13 00:00:00
"F/TR/52941893"	"AdCh13603"	"EGS"	2,87	2013-5-24 00:00:00
"F/TR/72460498"	"SlZa263"	"EGS"	9,50	2014-3-22 00:00:00
"F/TR/78086207"	"InRo16359"	"K"	7,27	2013-10-4 00:00:00
"F/TR/54653372"	"FaEr5772"	"O"	7,42	2014-4-7 00:00:00
"F/TR/93960340"	"DoKo33"	"OO"	7,71	2013-12-26 00:00:00
"F/TR/85062470"	"BrSu3409"	"M"	4,34	2014-5-27 00:00:00
"F/TR/12628000"	"CeKo8224"	"M"	11,98	2013-10-29 00:00:00
"F/TR/60323961"	"AxDy3648"	"M"	8,23	2013-3-2 00:00:00
"F/TR/26092231"	"LoBo10450"	"PE"	11,83	2013-4-11 00:00:00
"F/TR/55037850"	"EmBe17341"	"O"	8,10	2014-9-14 00:00:00
"F/TR/47082619"	"PaSo17256"	"K"	2,68	2013-12-26 00:00:00
"F/TR/36235570"	"BaSz8147"	"EGS"	10,68	2014-1-19 00:00:00
"F/TR/86202854"	"HeBa7571"	"EG"	1,79	2013-1-22 00:00:00
"F/TR/88132312"	"MaUz18238"	"EG"	8,56	2014-9-3 00:00:00
"F/TR/11041073"	"BeHa3926"	"EG"	6,92	2013-8-27 00:00:00
"F/TR/81813963"	"EdCh18697"	"PE"	4,93	2014-1-25 00:00:00
"F/TR/25243281"	"HePa3389"	"OO"	1,79	2014-1-1 00:00:00
"F/TR/82031386"	"MaPr6850"	"OO"	6,87	2013-3-11 00:00:00
"F/TR/31781901"	"IlKu1274"	"EGE"	8,94	2014-4-15 00:00:00
"F/TR/88611679"	"MeMu7565"	"EGS"	5,83	2013-6-18 00:00:00
"F/TR/67399613"	"IrKa12092"	"EGS"	3,51	2013-5-12 00:00:00
