Id_oceny	Data	Id_ucznia	Id_przedmiotu	Ocena
11540	2014-12-05	201/2011	1	4
11541	2014-12-05	170/2011	1	4
11542	2014-12-05	607/2013	5	2
11543	2014-12-05	581/2013	4	4
11544	2014-12-05	844/2014	13	4
11545	2014-12-05	692/2013	5	2
11546	2014-12-05	781/2014	18	6
11547	2014-12-05	649/2013	4	4
11548	2014-12-05	733/2014	6	2
11549	2014-12-05	715/2014	10	5
11550	2014-12-05	879/2014	5	2
11551	2014-12-05	777/2014	3	6
11552	2014-12-05	374/2012	2	5
11553	2014-12-05	347/2012	5	5
11554	2014-12-05	250/2011	10	4
11555	2014-12-05	815/2014	8	4
11556	2014-12-05	429/2012	22	4
11557	2014-12-05	542/2013	4	4
11558	2014-12-05	709/2014	19	4
11559	2014-12-05	191/2011	1	6
11560	2014-12-05	622/2013	1	1
11561	2014-12-05	147/2011	3	6
11562	2014-12-05	866/2014	17	5
11563	2014-12-05	341/2012	15	6
11564	2014-12-05	494/2012	25	6
11565	2014-12-05	458/2012	2	2
11566	2014-12-05	786/2014	11	4
11567	2014-12-05	775/2014	10	3
11568	2014-12-05	821/2014	1	2
11569	2014-12-05	562/2013	1	5
11570	2014-12-05	769/2014	1	6
11571	2014-12-05	677/2013	15	4
11572	2014-12-05	552/2013	10	4
11573	2014-12-05	689/2013	21	2
11574	2014-12-05	859/2014	7	4
11575	2014-12-05	621/2013	21	2
11576	2014-12-05	870/2014	2	4
11577	2014-12-05	785/2014	5	4
11578	2014-12-05	773/2014	5	3
11579	2014-12-05	846/2014	17	4
11580	2014-12-05	272/2012	5	2
11581	2014-12-05	482/2012	4	5
11582	2014-12-05	833/2014	15	6
11583	2014-12-05	882/2014	2	3
11584	2014-12-05	809/2014	4	5
11585	2014-12-05	207/2011	1	2
11586	2014-12-05	141/2011	3	3
11587	2014-12-05	859/2014	10	3
11588	2014-12-05	841/2014	8	4
11589	2014-12-05	238/2011	2	3
11590	2014-12-05	255/2011	2	5
11591	2014-12-05	354/2012	2	5
11592	2014-12-05	374/2012	10	4
11593	2014-12-05	486/2012	1	3
11594	2014-12-05	289/2012	1	4
11595	2014-12-05	738/2014	8	3
11596	2014-12-05	822/2014	7	3
11597	2014-12-05	602/2013	2	4
11598	2014-12-05	759/2014	12	4
11599	2014-12-05	750/2014	9	4
11600	2014-12-05	565/2013	3	5
11601	2014-12-05	442/2012	1	4
11602	2014-12-05	444/2012	5	5
11603	2014-12-05	731/2014	1	4
11604	2014-12-05	406/2012	2	4
11605	2014-12-05	193/2011	3	1
11606	2014-12-05	395/2012	15	2
11607	2014-12-05	790/2014	8	4
11608	2014-12-05	853/2014	3	5
11609	2014-12-05	577/2013	5	2
11610	2014-12-05	258/2011	3	2
11611	2014-12-05	192/2011	2	5
11612	2014-12-05	763/2014	15	2
11613	2014-12-05	608/2013	5	3
11614	2014-12-05	477/2012	4	3
11615	2014-12-05	511/2012	5	2
11616	2014-12-05	707/2014	2	4
11617	2014-12-05	845/2014	3	3
11618	2014-12-05	736/2014	3	4
11619	2014-12-05	764/2014	6	2
11620	2014-12-05	849/2014	17	6
11621	2014-12-05	849/2014	1	5
11622	2014-12-05	828/2014	7	2
11623	2014-12-05	635/2013	5	4
11624	2014-12-05	817/2014	6	2
11625	2014-12-05	857/2014	9	1
11626	2014-12-05	848/2014	5	1
11627	2014-12-05	238/2011	3	5
11628	2014-12-05	771/2014	6	2
11629	2014-12-05	805/2014	4	2
11630	2014-12-05	593/2013	5	3
11631	2014-12-05	823/2014	2	3
11632	2014-12-05	300/2012	16	6
11633	2014-12-05	776/2014	19	4
11634	2014-12-08	595/2013	1	2
11635	2014-12-08	866/2014	14	4
11636	2014-12-08	379/2012	15	2
11637	2014-12-08	653/2013	23	4
11638	2014-12-08	690/2013	2	4
11639	2014-12-08	766/2014	2	6
11640	2014-12-08	783/2014	3	4
11641	2014-12-08	502/2012	15	2
11642	2014-12-08	799/2014	7	3
11643	2014-12-08	521/2013	15	2
11644	2014-12-08	210/2011	3	4
11645	2014-12-08	230/2011	27	4
11646	2014-12-08	132/2011	3	2
11647	2014-12-08	549/2013	5	2
11648	2014-12-08	758/2014	8	1
11649	2014-12-08	668/2013	5	3
11650	2014-12-08	140/2011	2	2
11651	2014-12-08	770/2014	2	2
11652	2014-12-08	396/2012	3	4
11653	2014-12-08	558/2013	3	4
11654	2014-12-08	335/2012	15	2
11655	2014-12-08	486/2012	5	3
11656	2014-12-08	504/2012	2	4
11657	2014-12-08	149/2011	25	2
11658	2014-12-08	334/2012	3	5
11659	2014-12-08	394/2012	1	4
11660	2014-12-08	753/2014	6	2
11661	2014-12-08	757/2014	10	2
11662	2014-12-08	244/2011	4	4
11663	2014-12-08	784/2014	10	6
11664	2014-12-08	676/2013	2	5
11665	2014-12-08	829/2014	3	5
11666	2014-12-08	538/2013	20	2
11667	2014-12-08	131/2011	2	2
11668	2014-12-08	879/2014	5	2
11669	2014-12-08	550/2013	10	4
11670	2014-12-08	701/2014	1	5
11671	2014-12-08	881/2014	1	4
11672	2014-12-08	822/2014	9	5
11673	2014-12-08	268/2011	2	2
11674	2014-12-08	371/2012	3	4
11675	2014-12-08	508/2012	2	5
11676	2014-12-08	866/2014	2	2
11677	2014-12-08	515/2013	5	4
11678	2014-12-08	792/2014	10	4
11679	2014-12-08	832/2014	6	4
11680	2014-12-08	641/2013	2	2
11681	2014-12-08	820/2014	9	3
11682	2014-12-08	184/2011	3	2
11683	2014-12-08	826/2014	2	4
11684	2014-12-08	858/2014	5	4
11685	2014-12-08	441/2012	4	2
11686	2014-12-08	877/2014	6	3
11687	2014-12-08	314/2012	5	2
11688	2014-12-08	712/2014	3	2
11689	2014-12-08	241/2011	25	2
11690	2014-12-08	521/2013	21	2
11691	2014-12-08	874/2014	10	4
11692	2014-12-08	655/2013	2	4
11693	2014-12-08	602/2013	22	3
11694	2014-12-08	474/2012	24	3
11695	2014-12-08	603/2013	3	5
11696	2014-12-08	184/2011	1	5
11697	2014-12-08	877/2014	8	4
11698	2014-12-08	145/2011	3	3
11699	2014-12-08	178/2011	4	2
11700	2014-12-08	806/2014	6	3
11701	2014-12-08	772/2014	10	5
11702	2014-12-08	536/2013	10	2
11703	2014-12-08	337/2012	3	5
11704	2014-12-08	820/2014	14	4
11705	2014-12-08	135/2011	1	5
11706	2014-12-08	707/2014	5	3
11707	2014-12-08	549/2013	2	4
11708	2014-12-08	698/2013	4	3
11709	2014-12-08	583/2013	1	5
11710	2014-12-08	569/2013	3	4
11711	2014-12-08	725/2014	7	2
11712	2014-12-08	650/2013	2	5
11713	2014-12-08	689/2013	4	5
11714	2014-12-08	728/2014	13	2
11715	2014-12-08	484/2012	25	5
11716	2014-12-08	586/2013	4	4
11717	2014-12-08	240/2011	3	3
11718	2014-12-08	854/2014	2	3
11719	2014-12-08	128/2011	2	3
11720	2014-12-08	868/2014	9	3
11721	2014-12-08	783/2014	11	2
11722	2014-12-08	882/2014	8	3
11723	2014-12-08	147/2011	4	2
11724	2014-12-08	284/2012	4	2
11725	2014-12-08	877/2014	3	1
11726	2014-12-08	201/2011	10	3
11727	2014-12-08	592/2013	15	5
11728	2014-12-08	770/2014	5	3
11729	2014-12-08	798/2014	6	2
11730	2014-12-08	427/2012	3	2
11731	2014-12-08	448/2012	22	2
11732	2014-12-08	327/2012	1	4
11733	2014-12-08	705/2014	10	5
11734	2014-12-08	651/2013	5	4
11735	2014-12-08	551/2013	3	2
11736	2014-12-08	307/2012	2	3
11737	2014-12-08	864/2014	14	4
11738	2014-12-08	752/2014	7	3
11739	2014-12-08	869/2014	2	4
11740	2014-12-08	630/2013	1	2
11741	2014-12-08	811/2014	14	4
11742	2014-12-08	775/2014	2	4
11743	2014-12-08	351/2012	22	3
11744	2014-12-08	711/2014	7	3
11745	2014-12-08	678/2013	5	4
11746	2014-12-08	441/2012	1	3
11747	2014-12-08	263/2011	3	6
11748	2014-12-08	326/2012	4	1
11749	2014-12-08	236/2011	2	5
11750	2014-12-08	293/2012	22	2
11751	2014-12-08	804/2014	7	2
11752	2014-12-08	571/2013	1	4
11753	2014-12-08	860/2014	9	4
11754	2014-12-08	868/2014	4	4
11755	2014-12-08	520/2013	4	4
11756	2014-12-08	313/2012	2	4
11757	2014-12-08	206/2011	3	3
11758	2014-12-08	875/2014	13	5
11759	2014-12-08	809/2014	7	2
11760	2014-12-08	388/2012	4	2
11761	2014-12-08	835/2014	2	6
11762	2014-12-08	842/2014	18	6
11763	2014-12-08	765/2014	1	2
11764	2014-12-08	779/2014	18	4
11765	2014-12-08	547/2013	5	2
11766	2014-12-08	663/2013	2	4
11767	2014-12-08	806/2014	7	4
11768	2014-12-08	825/2014	1	2
11769	2014-12-08	858/2014	10	5
11770	2014-12-08	638/2013	4	1
11771	2014-12-08	531/2013	4	2
11772	2014-12-08	409/2012	25	4
11773	2014-12-08	500/2012	5	5
11774	2014-12-08	755/2014	3	2
11775	2014-12-08	596/2013	2	5
11776	2014-12-08	824/2014	10	1
11777	2014-12-08	185/2011	3	4
11778	2014-12-08	811/2014	1	4
11779	2014-12-08	825/2014	5	3
11780	2014-12-08	196/2011	25	4
11781	2014-12-08	824/2014	4	5
11782	2014-12-08	849/2014	18	5
11783	2014-12-08	758/2014	19	5
11784	2014-12-08	562/2013	20	4
11785	2014-12-08	181/2011	2	4
11786	2014-12-08	236/2011	3	4
11787	2014-12-08	862/2014	10	4
11788	2014-12-08	324/2012	10	2
11789	2014-12-08	714/2014	15	4
11790	2014-12-08	248/2011	4	2
11791	2014-12-08	799/2014	1	4
11792	2014-12-08	563/2013	5	4
11793	2014-12-08	496/2012	24	2
11794	2014-12-08	738/2014	1	4
11795	2014-12-08	509/2012	2	3
11796	2014-12-08	464/2012	3	3
11797	2014-12-08	800/2014	3	4
11798	2014-12-08	690/2013	5	3
11799	2014-12-08	827/2014	3	3
11800	2014-12-08	173/2011	1	5
11801	2014-12-08	332/2012	3	2
11802	2014-12-08	790/2014	10	3
11803	2014-12-08	397/2012	1	4
11804	2014-12-08	178/2011	1	4
11805	2014-12-08	850/2014	1	5
11806	2014-12-08	768/2014	17	5
11807	2014-12-08	845/2014	14	5
11808	2014-12-08	807/2014	9	3
11809	2014-12-08	822/2014	4	4
11810	2014-12-08	484/2012	3	3
11811	2014-12-08	840/2014	9	1
11812	2014-12-08	780/2014	12	5
11813	2014-12-08	171/2011	1	5
11814	2014-12-08	819/2014	17	6
11815	2014-12-08	180/2011	2	5
11816	2014-12-08	456/2012	2	2
11817	2014-12-08	419/2012	16	3
11818	2014-12-08	280/2012	24	5
11819	2014-12-08	644/2013	4	3
11820	2014-12-08	543/2013	1	3
11821	2014-12-08	687/2013	21	3
11822	2014-12-09	534/2013	2	3
11823	2014-12-09	570/2013	10	4
11824	2014-12-09	510/2012	16	4
11825	2014-12-09	749/2014	3	6
11826	2014-12-09	170/2011	1	2
11827	2014-12-09	658/2013	20	3
11828	2014-12-09	794/2014	2	2
11829	2014-12-09	835/2014	18	5
11830	2014-12-09	674/2013	2	4
11831	2014-12-09	124/2011	27	3
11832	2014-12-09	830/2014	17	5
11833	2014-12-09	792/2014	2	3
11834	2014-12-09	193/2011	1	4
11835	2014-12-09	754/2014	14	6
11836	2014-12-09	707/2014	8	4
11837	2014-12-09	856/2014	10	2
11838	2014-12-09	786/2014	10	5
11839	2014-12-09	157/2011	1	3
11840	2014-12-09	588/2013	3	5
11841	2014-12-09	340/2012	3	3
11842	2014-12-09	708/2014	6	3
11843	2014-12-09	710/2014	7	4
11844	2014-12-09	580/2013	4	4
11845	2014-12-09	263/2011	15	2
11846	2014-12-09	850/2014	14	3
11847	2014-12-09	545/2013	1	3
11848	2014-12-09	295/2012	1	4
11849	2014-12-09	692/2013	3	1
11850	2014-12-09	393/2012	26	3
11851	2014-12-09	659/2013	2	5
11852	2014-12-09	537/2013	4	3
11853	2014-12-09	535/2013	3	4
11854	2014-12-09	230/2011	2	2
11855	2014-12-09	617/2013	3	4
11856	2014-12-09	595/2013	2	3
11857	2014-12-09	403/2012	2	6
11858	2014-12-09	609/2013	21	2
11859	2014-12-09	538/2013	22	2
11860	2014-12-09	793/2014	15	4
11861	2014-12-09	840/2014	4	3
11862	2014-12-09	723/2014	5	4
11863	2014-12-09	402/2012	5	3
11864	2014-12-09	811/2014	19	5
11865	2014-12-09	800/2014	10	4
11866	2014-12-09	593/2013	10	3
11867	2014-12-09	627/2013	3	3
11868	2014-12-09	261/2011	4	3
11869	2014-12-09	618/2013	2	3
11870	2014-12-09	622/2013	1	4
11871	2014-12-09	560/2013	4	2
11872	2014-12-09	840/2014	15	4
11873	2014-12-09	171/2011	26	2
11874	2014-12-09	783/2014	5	2
11875	2014-12-09	584/2013	2	4
11876	2014-12-09	840/2014	1	2
11877	2014-12-09	835/2014	4	2
11878	2014-12-09	748/2014	8	4
11879	2014-12-09	416/2012	4	4
11880	2014-12-09	207/2011	4	3
11881	2014-12-09	612/2013	4	2
11882	2014-12-09	721/2014	13	5
11883	2014-12-09	772/2014	14	6
11884	2014-12-09	738/2014	19	5
11885	2014-12-09	823/2014	18	2
11886	2014-12-09	759/2014	7	4
11887	2014-12-09	792/2014	19	3
11888	2014-12-09	607/2013	22	3
11889	2014-12-09	201/2011	2	4
11890	2014-12-09	708/2014	12	2
11891	2014-12-09	765/2014	6	4
11892	2014-12-09	866/2014	17	2
11893	2014-12-09	645/2013	23	4
11894	2014-12-09	201/2011	2	5
11895	2014-12-09	753/2014	15	4
11896	2014-12-09	526/2013	5	4
11897	2014-12-09	650/2013	5	2
11898	2014-12-09	785/2014	9	3
11899	2014-12-09	822/2014	8	4
11900	2014-12-09	860/2014	12	5
11901	2014-12-09	742/2014	19	5
11902	2014-12-09	821/2014	3	4
11903	2014-12-09	529/2013	4	3
11904	2014-12-09	656/2013	24	2
11905	2014-12-09	567/2013	1	2
11906	2014-12-09	846/2014	6	1
11907	2014-12-09	421/2012	24	3
11908	2014-12-09	594/2013	2	4
11909	2014-12-09	882/2014	13	2
11910	2014-12-09	781/2014	7	4
11911	2014-12-09	797/2014	1	4
11912	2014-12-09	130/2011	2	3
11913	2014-12-09	548/2013	24	4
11914	2014-12-09	540/2013	4	4
11915	2014-12-09	543/2013	3	1
11916	2014-12-09	776/2014	10	5
11917	2014-12-09	558/2013	5	3
11918	2014-12-09	817/2014	3	3
11919	2014-12-09	770/2014	8	4
11920	2014-12-09	447/2012	4	5
11921	2014-12-09	706/2014	6	4
11922	2014-12-09	866/2014	8	4
11923	2014-12-09	766/2014	19	5
11924	2014-12-09	405/2012	3	3
11925	2014-12-09	750/2014	8	2
11926	2014-12-09	484/2012	24	3
11927	2014-12-09	688/2013	3	6
11928	2014-12-09	526/2013	5	2
11929	2014-12-09	774/2014	18	3
11930	2014-12-09	633/2013	2	4
11931	2014-12-09	670/2013	15	2
11932	2014-12-09	745/2014	15	6
11933	2014-12-09	858/2014	10	5
11934	2014-12-09	706/2014	4	4
11935	2014-12-09	314/2012	4	3
11936	2014-12-09	527/2013	2	3
11937	2014-12-09	768/2014	6	4
11938	2014-12-09	206/2011	4	1
11939	2014-12-09	158/2011	1	4
11940	2014-12-09	523/2013	2	6
11941	2014-12-09	737/2014	3	4
11942	2014-12-09	878/2014	4	2
11943	2014-12-09	791/2014	19	3
11944	2014-12-09	602/2013	2	3
11945	2014-12-09	874/2014	6	1
11946	2014-12-09	242/2011	4	2
11947	2014-12-09	615/2013	1	2
11948	2014-12-09	724/2014	6	4
11949	2014-12-09	518/2013	20	4
11950	2014-12-09	851/2014	3	2
11951	2014-12-09	463/2012	2	3
11952	2014-12-09	684/2013	23	2
11953	2014-12-09	306/2012	2	3
11954	2014-12-09	733/2014	15	4
11955	2014-12-09	449/2012	5	5
11956	2014-12-09	545/2013	2	6
11957	2014-12-09	723/2014	3	2
11958	2014-12-09	287/2012	5	5
11959	2014-12-09	814/2014	18	5
11960	2014-12-09	788/2014	4	2
11961	2014-12-09	801/2014	3	4
11962	2014-12-09	361/2012	10	5
11963	2014-12-09	357/2012	15	2
11964	2014-12-09	855/2014	5	3
11965	2014-12-09	733/2014	14	5
11966	2014-12-09	591/2013	21	4
11967	2014-12-09	861/2014	10	5
11968	2014-12-09	843/2014	10	2
11969	2014-12-09	574/2013	4	3
11970	2014-12-09	152/2011	4	3
11971	2014-12-09	614/2013	24	6
11972	2014-12-09	223/2011	4	2
11973	2014-12-09	848/2014	6	3
11974	2014-12-09	717/2014	17	6
11975	2014-12-09	548/2013	1	5
11976	2014-12-09	857/2014	7	2
11977	2014-12-09	220/2011	4	4
11978	2014-12-09	858/2014	3	5
11979	2014-12-09	486/2012	22	3
11980	2014-12-09	836/2014	6	4
11981	2014-12-09	210/2011	1	3
11982	2014-12-09	132/2011	4	2
11983	2014-12-09	580/2013	3	3
11984	2014-12-09	446/2012	4	2
11985	2014-12-09	478/2012	26	3
11986	2014-12-09	780/2014	6	4
11987	2014-12-09	824/2014	12	2
11988	2014-12-09	258/2011	3	5
11989	2014-12-09	731/2014	12	4
11990	2014-12-09	520/2013	24	3
11991	2014-12-09	396/2012	2	4
11992	2014-12-09	737/2014	19	2
11993	2014-12-09	498/2012	26	4
11994	2014-12-09	857/2014	18	4
11995	2014-12-09	184/2011	1	1
11996	2014-12-09	594/2013	3	2
11997	2014-12-09	412/2012	24	5
11998	2014-12-09	761/2014	14	2
11999	2014-12-09	751/2014	5	2
12000	2014-12-09	797/2014	2	2
12001	2014-12-09	734/2014	17	3
12002	2014-12-09	517/2013	5	2
12003	2014-12-09	315/2012	4	3
12004	2014-12-09	272/2012	24	3
12005	2014-12-09	477/2012	1	4
12006	2014-12-09	792/2014	5	3
12007	2014-12-09	778/2014	4	2
12008	2014-12-09	749/2014	11	3
12009	2014-12-09	379/2012	3	2
12010	2014-12-10	873/2014	2	5
12011	2014-12-10	700/2013	1	4
12012	2014-12-10	563/2013	15	3
12013	2014-12-10	450/2012	24	2
12014	2014-12-10	695/2013	23	3
12015	2014-12-10	167/2011	26	3
12016	2014-12-10	847/2014	8	4
12017	2014-12-10	701/2014	18	5
12018	2014-12-10	840/2014	12	3
12019	2014-12-10	754/2014	17	5
12020	2014-12-10	832/2014	2	4
12021	2014-12-10	848/2014	12	4
12022	2014-12-10	816/2014	6	3
12023	2014-12-10	797/2014	4	5
12024	2014-12-10	678/2013	10	3
12025	2014-12-10	876/2014	6	4
12026	2014-12-10	317/2012	1	2
12027	2014-12-10	884/2014	10	5
12028	2014-12-10	234/2011	4	4
12029	2014-12-10	705/2014	14	4
12030	2014-12-10	273/2012	25	4
12031	2014-12-10	276/2012	2	3
12032	2014-12-10	784/2014	6	3
12033	2014-12-10	608/2013	4	5
12034	2014-12-10	553/2013	5	4
12035	2014-12-10	131/2011	25	2
12036	2014-12-10	520/2013	4	3
12037	2014-12-10	881/2014	10	3
12038	2014-12-10	431/2012	24	3
12039	2014-12-10	861/2014	5	3
12040	2014-12-10	807/2014	6	3
12041	2014-12-10	516/2013	20	2
12042	2014-12-10	323/2012	22	6
12043	2014-12-10	725/2014	10	2
12044	2014-12-10	652/2013	4	2
12045	2014-12-10	720/2014	6	3
12046	2014-12-10	802/2014	8	4
12047	2014-12-10	733/2014	11	3
12048	2014-12-10	512/2012	1	4
12049	2014-12-10	516/2013	5	2
12050	2014-12-10	790/2014	3	4
12051	2014-12-10	663/2013	5	2
12052	2014-12-10	172/2011	2	2
12053	2014-12-10	130/2011	2	3
12054	2014-12-10	581/2013	1	4
12055	2014-12-10	421/2012	10	6
12056	2014-12-10	703/2014	12	2
12057	2014-12-10	722/2014	7	3
12058	2014-12-10	515/2013	15	2
12059	2014-12-10	749/2014	11	3
12060	2014-12-10	407/2012	5	6
12061	2014-12-10	609/2013	2	5
12062	2014-12-10	807/2014	5	4
12063	2014-12-10	794/2014	2	2
12064	2014-12-10	714/2014	12	3
12065	2014-12-10	593/2013	20	4
12066	2014-12-10	258/2011	1	4
12067	2014-12-10	577/2013	1	4
12068	2014-12-10	764/2014	5	3
12069	2014-12-10	812/2014	2	1
12070	2014-12-10	840/2014	3	3
12071	2014-12-10	858/2014	17	3
12072	2014-12-10	721/2014	10	2
12073	2014-12-10	546/2013	20	2
12074	2014-12-10	466/2012	2	5
12075	2014-12-10	639/2013	1	4
12076	2014-12-10	543/2013	3	3
12077	2014-12-10	815/2014	18	2
12078	2014-12-10	793/2014	7	3
12079	2014-12-10	129/2011	2	5
12080	2014-12-10	702/2014	2	4
12081	2014-12-10	680/2013	22	3
12082	2014-12-10	829/2014	9	1
12083	2014-12-10	815/2014	7	3
12084	2014-12-10	750/2014	2	4
12085	2014-12-10	564/2013	10	4
12086	2014-12-10	875/2014	1	3
12087	2014-12-10	805/2014	4	2
12088	2014-12-10	776/2014	4	4
12089	2014-12-10	526/2013	5	3
12090	2014-12-10	830/2014	15	4
12091	2014-12-10	507/2012	25	3
12092	2014-12-10	133/2011	1	2
12093	2014-12-10	204/2011	2	3
12094	2014-12-10	808/2014	3	3
12095	2014-12-10	823/2014	1	2
12096	2014-12-10	460/2012	2	5
12097	2014-12-10	571/2013	1	2
12098	2014-12-10	575/2013	15	3
12099	2014-12-10	815/2014	4	3
12100	2014-12-10	369/2012	2	3
12101	2014-12-10	607/2013	15	2
12102	2014-12-10	712/2014	7	4
12103	2014-12-10	617/2013	2	5
12104	2014-12-10	264/2011	3	4
12105	2014-12-10	825/2014	7	3
12106	2014-12-10	742/2014	12	2
12107	2014-12-10	665/2013	21	4
12108	2014-12-10	761/2014	7	3
12109	2014-12-10	767/2014	10	2
12110	2014-12-10	572/2013	3	5
12111	2014-12-10	448/2012	2	4
12112	2014-12-10	557/2013	1	2
12113	2014-12-10	807/2014	8	4
12114	2014-12-10	790/2014	4	3
12115	2014-12-10	425/2012	4	3
12116	2014-12-10	135/2011	1	3
12117	2014-12-10	814/2014	7	3
12118	2014-12-10	636/2013	22	4
12119	2014-12-10	477/2012	16	6
12120	2014-12-10	489/2012	3	4
12121	2014-12-10	151/2011	3	5
12122	2014-12-10	651/2013	4	3
12123	2014-12-10	664/2013	1	3
12124	2014-12-10	662/2013	22	3
12125	2014-12-10	849/2014	7	3
12126	2014-12-10	812/2014	10	2
12127	2014-12-10	753/2014	8	3
12128	2014-12-10	558/2013	10	3
12129	2014-12-10	224/2011	4	1
12130	2014-12-10	665/2013	1	4
12131	2014-12-10	439/2012	10	5
12132	2014-12-10	264/2011	3	5
12133	2014-12-10	528/2013	21	2
12134	2014-12-10	628/2013	5	4
12135	2014-12-10	510/2012	2	4
12136	2014-12-10	657/2013	1	2
12137	2014-12-10	141/2011	1	5
12138	2014-12-10	141/2011	27	4
12139	2014-12-10	524/2013	20	3
12140	2014-12-10	722/2014	3	4
12141	2014-12-10	752/2014	10	4
12142	2014-12-10	180/2011	4	2
12143	2014-12-10	160/2011	2	4
12144	2014-12-10	322/2012	1	5
12145	2014-12-10	748/2014	12	3
12146	2014-12-10	159/2011	25	4
12147	2014-12-10	755/2014	3	3
12148	2014-12-10	247/2011	3	4
12149	2014-12-10	340/2012	10	5
12150	2014-12-10	131/2011	4	4
12151	2014-12-10	143/2011	1	1
12152	2014-12-10	853/2014	17	2
12153	2014-12-10	773/2014	9	6
12154	2014-12-10	683/2013	1	4
12155	2014-12-10	786/2014	12	3
12156	2014-12-10	580/2013	10	4
12157	2014-12-10	780/2014	10	3
12158	2014-12-10	599/2013	23	4
12159	2014-12-10	782/2014	7	2
12160	2014-12-10	499/2012	4	6
12161	2014-12-10	854/2014	8	1
12162	2014-12-10	601/2013	1	6
12163	2014-12-10	642/2013	4	5
12164	2014-12-10	584/2013	21	3
12165	2014-12-10	635/2013	15	4
12166	2014-12-10	245/2011	10	4
12167	2014-12-10	719/2014	7	3
12168	2014-12-10	653/2013	1	3
12169	2014-12-10	834/2014	1	2
12170	2014-12-10	855/2014	9	4
12171	2014-12-10	687/2013	2	4
12172	2014-12-10	838/2014	6	3
12173	2014-12-10	788/2014	17	4
12174	2014-12-10	399/2012	3	2
12175	2014-12-10	753/2014	4	4
12176	2014-12-10	126/2011	4	2
12177	2014-12-10	444/2012	25	5
12178	2014-12-10	126/2011	27	3
12179	2014-12-10	744/2014	2	3
12180	2014-12-10	791/2014	4	3
12181	2014-12-10	734/2014	7	2
12182	2014-12-10	474/2012	24	4
12183	2014-12-10	787/2014	7	4
12184	2014-12-10	782/2014	6	4
12185	2014-12-10	808/2014	6	3
12186	2014-12-10	743/2014	5	4
12187	2014-12-10	533/2013	2	4
12188	2014-12-10	547/2013	4	5
12189	2014-12-10	340/2012	26	6
12190	2014-12-10	528/2013	2	4
12191	2014-12-10	377/2012	22	4
12192	2014-12-10	627/2013	4	4
12193	2014-12-10	819/2014	4	4
12194	2014-12-10	883/2014	15	5
12195	2014-12-10	692/2013	10	4
12196	2014-12-10	862/2014	4	3
12197	2014-12-10	211/2011	25	4
12198	2014-12-11	600/2013	4	3
12199	2014-12-11	516/2013	5	3
12200	2014-12-11	490/2012	10	3
12201	2014-12-11	261/2011	3	3
12202	2014-12-11	739/2014	6	1
12203	2014-12-11	630/2013	2	2
12204	2014-12-11	307/2012	1	3
12205	2014-12-11	417/2012	2	4
12206	2014-12-11	821/2014	4	3
12207	2014-12-11	712/2014	13	4
12208	2014-12-11	151/2011	26	2
12209	2014-12-11	716/2014	11	4
12210	2014-12-11	790/2014	10	2
12211	2014-12-11	731/2014	5	4
12212	2014-12-11	818/2014	6	2
12213	2014-12-11	467/2012	3	4
12214	2014-12-11	416/2012	1	2
12215	2014-12-11	793/2014	13	2
12216	2014-12-11	251/2011	3	4
12217	2014-12-11	358/2012	5	6
12218	2014-12-11	172/2011	1	5
12219	2014-12-11	560/2013	4	4
12220	2014-12-11	658/2013	5	3
12221	2014-12-11	161/2011	1	3
12222	2014-12-11	715/2014	15	5
12223	2014-12-11	842/2014	19	4
12224	2014-12-11	401/2012	25	5
12225	2014-12-11	531/2013	2	2
12226	2014-12-11	687/2013	2	2
12227	2014-12-11	473/2012	4	4
12228	2014-12-11	506/2012	1	5
12229	2014-12-11	221/2011	4	2
12230	2014-12-11	453/2012	22	4
12231	2014-12-11	866/2014	8	2
12232	2014-12-11	594/2013	3	5
12233	2014-12-11	716/2014	10	3
12234	2014-12-11	658/2013	22	4
12235	2014-12-11	723/2014	2	3
12236	2014-12-11	856/2014	13	3
12237	2014-12-11	672/2013	4	2
12238	2014-12-11	818/2014	3	2
12239	2014-12-11	508/2012	2	5
12240	2014-12-11	723/2014	5	4
12241	2014-12-11	576/2013	4	3
12242	2014-12-11	257/2011	25	3
12243	2014-12-11	603/2013	3	4
12244	2014-12-11	814/2014	17	3
12245	2014-12-11	586/2013	1	3
12246	2014-12-11	602/2013	4	4
12247	2014-12-11	805/2014	10	5
12248	2014-12-11	817/2014	15	4
12249	2014-12-11	838/2014	8	3
12250	2014-12-11	462/2012	3	5
12251	2014-12-11	347/2012	10	3
12252	2014-12-11	606/2013	4	3
12253	2014-12-11	792/2014	2	2
12254	2014-12-11	342/2012	2	4
12255	2014-12-11	240/2011	1	4
12256	2014-12-11	541/2013	3	4
12257	2014-12-11	598/2013	24	3
12258	2014-12-11	418/2012	3	3
12259	2014-12-11	520/2013	5	4
12260	2014-12-11	305/2012	1	2
12261	2014-12-11	480/2012	25	3
12262	2014-12-11	422/2012	25	3
12263	2014-12-11	871/2014	10	5
12264	2014-12-11	528/2013	4	4
12265	2014-12-11	840/2014	9	5
12266	2014-12-11	617/2013	15	2
12267	2014-12-11	233/2011	1	5
12268	2014-12-11	632/2013	20	2
12269	2014-12-11	678/2013	20	2
12270	2014-12-11	170/2011	10	3
12271	2014-12-11	793/2014	13	5
12272	2014-12-11	515/2013	1	2
12273	2014-12-11	681/2013	1	5
12274	2014-12-11	705/2014	3	3
